cluster_id,n_children,stunting_rate,severe_rate,mean_haz,region,urban_rural,mean_wealth_q,mean_maternal_edu
286,12.0,33.33333333333333,33.33333333333333,-2.224166666666666,3.0,2.0,2.9999999999999996,2.0833333333333335
287,3.0,33.33333333333333,0.0,-1.7866666666666666,2.0,2.0,4.666666666666666,3.666666666666666
288,10.0,30.0,0.0,-1.505,5.0,2.0,2.6,5.9
289,14.0,71.4285714285714,28.571428571428566,-2.5071428571428567,4.0,2.0,1.0,7.5
290,9.0,22.222222222222225,0.0,-1.2511111111111113,3.0,1.0,3.666666666666667,5.999999999999999
291,9.0,11.11111111111111,0.0,-1.0988888888888888,2.0,2.0,4.444444444444444,8.333333333333334
292,9.0,22.22222222222222,11.11111111111111,-1.7144444444444447,3.0,1.0,2.6666666666666665,7.222222222222221
293,9.0,33.33333333333333,0.0,-1.6088888888888888,4.0,2.0,2.3333333333333335,5.222222222222222
294,2.0,0.0,0.0,-1.545,2.0,2.0,1.5,4.5
295,21.0,14.285714285714283,4.76190476190476,-1.3609523809523807,1.0,2.0,3.571428571428571,5.142857142857142
296,8.0,50.0,0.0,-1.54875,1.0,2.0,4.25,9.750000000000002
297,7.0,28.57142857142857,0.0,-1.5000000000000002,5.0,2.0,2.2857142857142856,4.000000000000001
298,12.0,16.666666666666668,0.0,-0.9800000000000002,5.0,2.0,2.5833333333333335,2.583333333333333
299,6.0,0.0,0.0,-0.6966666666666667,3.0,2.0,4.000000000000001,5.666666666666667
300,9.0,44.44444444444444,0.0,-1.4977777777777777,1.0,1.0,4.0,5.333333333333333
301,15.0,26.66666666666668,0.0,-0.9346666666666671,5.0,2.0,3.0000000000000004,6.333333333333336
302,16.0,62.499999999999986,31.25,-2.2,3.0,2.0,2.7499999999999996,1.3125
303,6.0,50.000000000000014,33.333333333333336,-1.8800000000000006,2.0,1.0,2.666666666666667,4.666666666666667
304,8.0,0.0,0.0,-0.2625,5.0,2.0,3.7500000000000004,7.25
305,13.0,53.84615384615383,30.76923076923076,-2.145384615384615,3.0,2.0,1.538461538461538,2.461538461538461
306,10.0,30.000000000000004,10.0,-1.8659999999999999,1.0,2.0,2.6,3.0000000000000004
307,1.0,0.0,0.0,0.14,1.0,1.0,4.0,0.0
308,12.0,75.00000000000001,16.66666666666667,-2.4350000000000005,5.0,2.0,1.6666666666666667,3.3333333333333344
309,8.0,0.0,0.0,-1.0,3.0,1.0,3.875,7.75
310,14.0,28.571428571428577,14.285714285714288,-1.1885714285714284,3.0,1.0,3.4285714285714293,5.642857142857144
311,7.0,0.0,0.0,-0.038571428571428576,1.0,1.0,5.000000000000001,12.714285714285712
312,5.0,60.0,0.0,-1.634,2.0,2.0,1.5999999999999999,0.9999999999999998
313,5.0,80.0,20.0,-2.382,3.0,2.0,2.8000000000000003,5.2
314,8.0,75.0,25.0,-2.7462499999999994,3.0,2.0,2.25,3.125
315,9.0,22.22222222222222,0.0,-1.1177777777777778,3.0,2.0,4.111111111111111,6.555555555555555
316,7.0,42.85714285714287,14.285714285714288,-1.6942857142857144,2.0,2.0,2.428571428571429,5.142857142857143
317,9.0,55.55555555555556,33.33333333333333,-2.391111111111111,4.0,2.0,2.3333333333333335,3.7777777777777777
318,6.0,33.33333333333333,0.0,-0.7750000000000001,5.0,2.0,2.5,4.333333333333332
319,5.0,40.0,20.0,-1.644,2.0,2.0,4.0,8.6
320,6.0,0.0,0.0,-0.44833333333333336,1.0,1.0,4.833333333333334,7.833333333333333
321,2.0,0.0,0.0,-0.915,2.0,2.0,2.5,7.5
322,10.0,10.0,0.0,-1.154,3.0,2.0,2.5,3.5999999999999996
323,9.0,55.55555555555556,22.22222222222222,-2.21,2.0,2.0,2.3333333333333335,4.222222222222221
324,10.0,50.0,20.0,-1.9759999999999998,3.0,2.0,3.0,4.2
325,6.0,83.33333333333333,16.666666666666664,-2.3733333333333326,3.0,1.0,2.3333333333333326,5.666666666666666
326,7.0,0.0,0.0,-1.17,2.0,2.0,2.2857142857142856,3.4285714285714284
327,10.0,30.000000000000004,0.0,-1.5710000000000002,5.0,2.0,2.4000000000000004,5.6000000000000005
328,7.0,28.571428571428566,0.0,-1.5085714285714282,5.0,2.0,2.5714285714285716,5.142857142857142
329,9.0,33.333333333333336,0.0,-1.45,4.0,2.0,2.666666666666667,3.8888888888888893
330,8.0,12.5,0.0,-1.5275,4.0,2.0,2.0,5.0
331,8.0,50.0,12.5,-1.9987500000000002,3.0,2.0,2.2499999999999996,5.875
332,2.0,0.0,0.0,-0.825,5.0,1.0,4.0,7.0
333,11.0,36.36363636363637,0.0,-1.263636363636364,3.0,2.0,3.0000000000000004,3.0
334,3.0,0.0,0.0,-1.0466666666666666,5.0,2.0,1.6666666666666667,3.0
335,11.0,54.54545454545454,18.18181818181818,-2.2727272727272725,3.0,2.0,1.5454545454545454,4.272727272727272
336,5.0,20.0,0.0,-1.572,4.0,2.0,2.599999999999999,3.8
337,7.0,57.14285714285715,14.285714285714288,-2.188571428571429,4.0,2.0,2.4285714285714293,6.571428571428572
338,12.0,33.333333333333336,0.0,-1.5150000000000003,5.0,2.0,2.0,3.416666666666667
339,8.0,37.5,12.5,-1.8375000000000004,3.0,1.0,3.25,5.75
340,5.0,60.0,0.0,-1.564,1.0,1.0,4.8,9.0
341,10.0,40.0,0.0,-1.4710000000000003,3.0,2.0,2.400000000000001,2.8000000000000003
342,4.0,0.0,0.0,-1.2675,5.0,2.0,4.25,4.25
343,5.0,40.0,20.0,-1.674,5.0,2.0,4.0,6.6000000000000005
344,11.0,54.54545454545454,18.18181818181818,-2.360909090909091,3.0,2.0,3.0,4.818181818181818
345,7.0,57.14285714285714,28.57142857142857,-2.4728571428571424,4.0,2.0,1.857142857142857,4.428571428571428
346,10.0,20.0,0.0,-1.2409999999999999,5.0,2.0,3.1,4.3
347,8.0,37.5,12.5,-1.2899999999999998,2.0,2.0,1.75,4.125
348,6.0,49.99999999999999,0.0,-1.7433333333333334,4.0,2.0,2.9999999999999996,4.666666666666666
349,12.0,8.333333333333334,0.0,-0.058333333333333355,5.0,2.0,4.250000000000001,8.166666666666666
350,6.0,0.0,0.0,-0.6816666666666668,2.0,2.0,1.3333333333333333,2.833333333333333
351,7.0,14.285714285714288,0.0,-0.6557142857142858,3.0,2.0,3.1428571428571432,4.428571428571429
352,11.0,36.36363636363637,0.0,-1.4400000000000004,1.0,2.0,2.6363636363636367,4.636363636363637
353,8.0,50.0,0.0,-1.80125,3.0,2.0,2.625,3.7500000000000004
354,9.0,0.0,0.0,-0.47333333333333333,1.0,1.0,4.777777777777778,11.777777777777777
355,10.0,20.0,0.0,-0.9950000000000001,2.0,2.0,2.8,4.6
356,7.0,28.57142857142857,14.285714285714285,-1.8942857142857141,4.0,2.0,2.2857142857142856,2.0
357,6.0,50.000000000000014,0.0,-2.1050000000000004,3.0,2.0,3.3333333333333335,5.666666666666667
358,9.0,0.0,0.0,-0.88,5.0,1.0,4.888888888888888,10.666666666666666
359,13.0,61.53846153846154,53.84615384615383,-2.8938461538461535,3.0,2.0,2.5384615384615383,2.923076923076922
360,7.0,14.285714285714285,0.0,-0.9557142857142857,5.0,2.0,2.857142857142857,4.428571428571429
361,4.0,25.0,0.0,-0.2600000000000001,5.0,1.0,3.5,9.25
362,4.0,25.0,0.0,-0.6949999999999998,2.0,2.0,2.5,4.0
363,5.0,40.0,0.0,-1.48,2.0,2.0,1.9999999999999996,4.3999999999999995
364,9.0,0.0,0.0,-0.5033333333333334,1.0,1.0,5.0,11.88888888888889
365,13.0,23.076923076923084,7.692307692307695,-1.5530769230769235,2.0,2.0,3.307692307692309,6.461538461538463
366,3.0,0.0,0.0,-1.3299999999999998,2.0,2.0,3.333333333333333,3.0
367,8.0,37.49999999999999,12.5,-1.58375,5.0,2.0,2.0,3.25
368,2.0,0.0,0.0,-1.3450000000000002,1.0,2.0,4.5,4.5
369,3.0,33.33333333333333,0.0,-1.5266666666666664,2.0,2.0,2.0,5.333333333333333
370,9.0,22.222222222222225,0.0,0.4422222222222223,1.0,1.0,4.555555555555555,10.111111111111112
371,4.0,50.0,25.0,-1.9925000000000002,4.0,2.0,2.25,4.0
372,7.0,0.0,0.0,-0.8057142857142856,1.0,1.0,4.428571428571429,9.999999999999998
373,4.0,25.0,0.0,-1.2524999999999997,5.0,2.0,3.25,1.7499999999999998
374,8.0,37.5,25.0,-1.9849999999999997,5.0,2.0,2.875,4.125
375,4.0,25.0,0.0,-1.4225000000000003,1.0,1.0,5.0,14.500000000000002
376,5.0,40.0,20.0,-1.3399999999999999,2.0,2.0,1.2000000000000002,3.999999999999999
377,4.0,25.0,0.0,-1.2825000000000002,3.0,1.0,4.75,12.249999999999998
378,9.0,44.44444444444445,22.222222222222225,-1.927777777777778,3.0,2.0,2.444444444444444,2.666666666666667
379,5.0,20.0,0.0,-1.1219999999999999,4.0,2.0,3.0,4.8
380,4.0,50.0,0.0,-1.955,2.0,2.0,2.75,3.5000000000000004
381,12.0,33.333333333333336,8.333333333333334,-1.581666666666667,2.0,2.0,1.8333333333333337,4.416666666666668
382,6.0,50.0,16.666666666666664,-2.0583333333333336,5.0,2.0,1.6666666666666667,2.1666666666666665
383,6.0,50.000000000000014,16.666666666666668,-1.9783333333333333,4.0,2.0,1.8333333333333337,3.6666666666666674
384,4.0,100.0,0.0,-2.5775,2.0,2.0,2.25,5.0
385,3.0,66.66666666666667,0.0,-1.78,5.0,2.0,3.6666666666666665,4.666666666666667
386,9.0,55.55555555555556,33.33333333333333,-2.192222222222222,5.0,2.0,2.444444444444444,1.8888888888888886
387,2.0,0.0,0.0,-1.6900000000000002,2.0,2.0,2.5,4.5
388,9.0,88.8888888888889,0.0,-2.2688888888888887,3.0,2.0,2.777777777777778,6.333333333333335
389,10.0,10.0,0.0,-1.4380000000000002,4.0,2.0,1.5000000000000002,3.800000000000001
390,12.0,58.33333333333335,8.333333333333336,-2.110833333333334,4.0,2.0,2.166666666666667,4.083333333333334
391,9.0,55.55555555555556,11.111111111111112,-2.131111111111111,2.0,2.0,2.0,3.4444444444444446
392,4.0,50.0,0.0,-1.215,5.0,2.0,4.499999999999999,6.499999999999999
393,5.0,40.0,0.0,-1.796,2.0,2.0,1.4,4.199999999999998
394,5.0,20.0,0.0,-1.5720000000000003,5.0,2.0,3.8,7.6000000000000005
395,6.0,16.666666666666664,0.0,-1.29,1.0,1.0,4.666666666666667,10.166666666666666
396,9.0,55.55555555555556,11.11111111111111,-2.037777777777778,4.0,2.0,3.111111111111111,5.222222222222221
397,7.0,0.0,0.0,0.08142857142857143,1.0,1.0,4.7142857142857135,9.999999999999998
398,11.0,9.09090909090909,0.0,-0.95,5.0,2.0,3.0909090909090904,6.909090909090909
399,4.0,0.0,0.0,-1.2225,2.0,2.0,2.0,6.0
400,3.0,33.333333333333336,0.0,-0.65,1.0,1.0,5.0,12.0
401,8.0,12.5,0.0,-1.4149999999999998,2.0,2.0,2.5,4.375
402,7.0,42.85714285714287,14.285714285714288,-1.9542857142857148,2.0,2.0,1.7142857142857146,2.7142857142857153
403,9.0,55.55555555555556,33.33333333333333,-2.674444444444444,2.0,2.0,1.1111111111111112,5.111111111111112
404,8.0,12.5,0.0,-1.38875,5.0,2.0,4.5,7.874999999999999
405,10.0,40.00000000000001,0.0,-1.7230000000000005,3.0,2.0,2.5000000000000004,3.5000000000000004
406,6.0,16.666666666666668,0.0,-1.4766666666666668,5.0,2.0,2.3333333333333335,2.0000000000000004
407,13.0,38.46153846153847,7.6923076923076925,-1.6953846153846155,5.0,2.0,3.2307692307692313,5.23076923076923
408,9.0,11.11111111111111,0.0,-0.7433333333333334,5.0,1.0,4.444444444444445,10.222222222222221
409,7.0,14.285714285714285,14.285714285714285,-0.37285714285714283,3.0,1.0,4.428571428571428,8.428571428571429
410,7.0,0.0,0.0,-0.9542857142857143,3.0,1.0,5.000000000000001,12.285714285714288
411,10.0,30.0,10.0,-1.4799999999999995,4.0,2.0,2.6,4.5
412,7.0,14.285714285714285,0.0,-1.237142857142857,1.0,1.0,4.7142857142857135,8.428571428571427
413,9.0,22.22222222222222,22.22222222222222,-1.5633333333333335,4.0,2.0,2.111111111111111,4.888888888888889
414,4.0,25.0,0.0,-1.5875000000000001,1.0,1.0,4.0,5.5
415,8.0,37.50000000000001,0.0,-1.21,5.0,2.0,1.6249999999999998,3.625
416,12.0,50.0,8.333333333333332,-1.6166666666666667,3.0,2.0,2.6666666666666674,5.666666666666667
417,10.0,50.0,40.0,-2.0980000000000003,3.0,2.0,1.9000000000000004,3.2
418,11.0,27.272727272727277,0.0,-1.6945454545454546,5.0,2.0,2.6363636363636367,5.272727272727274
419,12.0,66.66666666666669,25.000000000000007,-2.3350000000000004,3.0,1.0,3.7500000000000013,5.166666666666669
420,8.0,75.0,37.5,-2.5050000000000003,3.0,2.0,1.625,2.75
421,8.0,0.0,0.0,0.06374999999999996,1.0,1.0,5.0,8.75
422,4.0,50.0,0.0,-2.1750000000000003,2.0,2.0,1.75,5.75
423,5.0,20.0,0.0,-1.4580000000000002,2.0,1.0,2.4,6.0
424,8.0,50.0,25.0,-1.8275,2.0,2.0,2.25,4.125
425,7.0,28.57142857142857,14.285714285714285,-1.8014285714285714,3.0,2.0,1.5714285714285714,3.999999999999999
426,8.0,12.5,0.0,-1.7025000000000001,1.0,2.0,2.375,3.8749999999999996
427,5.0,80.0,20.0,-2.292,3.0,2.0,2.0,3.8000000000000003
428,8.0,37.5,12.5,-1.13125,3.0,2.0,3.0,5.125
429,9.0,33.333333333333336,0.0,-1.3644444444444446,5.0,2.0,2.777777777777778,5.777777777777779
430,4.0,75.0,0.0,-1.98,4.0,2.0,2.25,7.75
431,6.0,33.333333333333336,0.0,-1.6350000000000002,5.0,2.0,3.1666666666666665,7.500000000000001
432,9.0,44.44444444444444,44.44444444444444,-1.664444444444444,1.0,2.0,3.222222222222222,5.888888888888888
433,8.0,37.49999999999999,0.0,-1.7449999999999999,3.0,2.0,2.75,2.9999999999999996
434,8.0,62.5,12.5,-2.2087499999999998,2.0,2.0,2.125,6.125
435,8.0,37.5,25.0,-1.88875,3.0,2.0,1.6249999999999998,3.375
436,11.0,27.272727272727277,9.090909090909092,-1.0690909090909093,5.0,2.0,2.4545454545454546,6.7272727272727275
437,13.0,38.46153846153847,23.076923076923077,-2.023846153846154,1.0,2.0,3.615384615384616,4.923076923076924
438,8.0,62.5,25.0,-2.37375,3.0,2.0,2.375,5.125
439,6.0,50.0,0.0,-1.675,3.0,2.0,1.3333333333333335,4.666666666666667
440,10.0,60.0,20.0,-1.9479999999999995,2.0,2.0,1.7,4.999999999999999
441,10.0,30.000000000000004,0.0,-1.4430000000000003,5.0,2.0,3.0999999999999996,4.800000000000001
442,14.0,49.999999999999986,7.14285714285714,-1.823571428571428,3.0,2.0,2.357142857142856,2.9285714285714275
443,4.0,0.0,0.0,-0.3350000000000001,3.0,1.0,5.0,9.75
444,11.0,27.272727272727277,18.181818181818183,-1.3663636363636364,2.0,2.0,3.3636363636363633,5.90909090909091
445,8.0,25.0,0.0,-1.3162500000000001,1.0,1.0,4.25,5.0
446,10.0,40.0,20.0,-1.705,3.0,2.0,2.4,4.8
447,10.0,49.99999999999999,10.0,-2.0269999999999997,5.0,1.0,4.099999999999999,7.999999999999998
448,8.0,37.5,12.5,-1.615,4.0,2.0,3.875,8.875
449,6.0,33.333333333333336,0.0,-1.1733333333333336,4.0,2.0,2.666666666666667,4.333333333333333
450,7.0,0.0,0.0,-1.132857142857143,2.0,2.0,2.7142857142857144,5.571428571428572
451,3.0,0.0,0.0,0.05333333333333335,1.0,2.0,4.333333333333333,8.666666666666666
452,7.0,42.85714285714287,28.571428571428577,-2.091428571428572,5.0,2.0,2.2857142857142856,5.571428571428572
453,12.0,33.33333333333333,0.0,-1.415833333333333,3.0,2.0,1.7499999999999998,2.333333333333333
454,6.0,0.0,0.0,-0.44833333333333325,1.0,1.0,4.5,8.5
455,9.0,55.55555555555556,33.33333333333333,-2.094444444444445,2.0,2.0,2.111111111111111,2.6666666666666665
456,9.0,22.222222222222225,11.111111111111112,-1.2544444444444445,3.0,2.0,3.2222222222222223,4.555555555555556
457,8.0,37.5,0.0,-1.4525,3.0,1.0,4.125,5.125
458,11.0,72.72727272727272,18.181818181818183,-2.174545454545455,4.0,2.0,2.9090909090909096,5.909090909090909
459,10.0,30.0,10.0,-1.6409999999999998,2.0,2.0,1.7,2.4
460,11.0,54.545454545454554,9.09090909090909,-2.1236363636363635,4.0,2.0,1.8181818181818175,4.8181818181818175
461,13.0,53.84615384615385,23.07692307692308,-2.0715384615384616,2.0,2.0,1.4615384615384617,2.9230769230769234
462,2.0,0.0,0.0,-1.5050000000000001,1.0,1.0,4.0,7.000000000000001
463,10.0,0.0,0.0,-0.2739999999999999,5.0,1.0,4.3,9.0
464,15.0,53.333333333333336,13.333333333333334,-2.098,2.0,2.0,1.7333333333333334,4.933333333333334
465,4.0,50.0,0.0,-1.625,2.0,2.0,2.25,3.75
466,9.0,33.33333333333333,0.0,-1.4077777777777778,5.0,2.0,3.0,5.555555555555555
467,13.0,53.846153846153854,23.07692307692308,-2.0061538461538464,3.0,2.0,2.230769230769231,4.615384615384616
468,7.0,14.285714285714285,14.285714285714285,-1.5914285714285714,4.0,2.0,2.2857142857142856,4.571428571428571
469,6.0,16.666666666666664,0.0,-1.4866666666666666,2.0,2.0,2.833333333333333,6.666666666666666
470,4.0,0.0,0.0,-0.575,4.0,2.0,4.0,4.999999999999999
471,5.0,60.00000000000001,40.0,-2.54,5.0,2.0,1.6,2.4
472,7.0,28.57142857142857,0.0,-1.5485714285714285,4.0,2.0,3.4285714285714284,8.142857142857142
473,7.0,28.571428571428577,0.0,-1.0871428571428572,3.0,2.0,3.5714285714285716,6.142857142857143
474,10.0,40.0,10.0,-1.7730000000000001,3.0,1.0,1.4000000000000001,4.1000000000000005
475,6.0,16.666666666666664,16.666666666666664,-1.405,1.0,1.0,3.4999999999999996,6.666666666666667
476,7.0,57.14285714285713,0.0,-1.9328571428571426,5.0,2.0,2.8571428571428568,4.142857142857142
477,11.0,36.36363636363636,9.09090909090909,-1.4909090909090907,2.0,2.0,1.5454545454545454,3.1818181818181817
478,10.0,30.000000000000004,10.0,-1.034,5.0,2.0,2.6,3.4
479,8.0,50.0,25.0,-2.0925,3.0,2.0,2.75,6.124999999999999
480,9.0,11.11111111111111,0.0,-1.3866666666666667,3.0,1.0,3.4444444444444446,6.0
481,4.0,50.0,0.0,-1.5775000000000001,2.0,2.0,2.7499999999999996,4.5
482,13.0,15.384615384615385,0.0,-1.0930769230769233,5.0,2.0,3.2307692307692304,6.230769230769231
483,8.0,62.5,0.0,-1.97625,5.0,2.0,3.0,4.625
484,15.0,60.0,33.33333333333333,-2.2313333333333327,3.0,2.0,2.0,2.733333333333333
485,5.0,20.0,20.0,-1.8760000000000003,5.0,2.0,2.4000000000000004,2.8000000000000003
486,8.0,25.0,0.0,-1.175,1.0,2.0,3.0,5.249999999999999
487,11.0,18.18181818181818,9.09090909090909,-1.3572727272727267,5.0,2.0,2.545454545454545,4.09090909090909
488,6.0,0.0,0.0,-1.093333333333333,2.0,2.0,3.8333333333333326,5.333333333333332
489,6.0,16.666666666666664,16.666666666666664,-1.3250000000000002,5.0,2.0,3.1666666666666665,3.1666666666666665
490,7.0,14.285714285714285,0.0,-0.3414285714285714,5.0,1.0,4.7142857142857135,8.857142857142856
491,10.0,50.000000000000014,10.000000000000002,-1.9500000000000002,4.0,2.0,2.5000000000000004,4.800000000000001
492,7.0,14.285714285714288,0.0,-1.015714285714286,2.0,1.0,4.857142857142857,8.142857142857142
493,8.0,25.0,0.0,-1.7737500000000002,2.0,2.0,2.5,5.5
494,10.0,29.999999999999993,19.999999999999996,-1.8989999999999998,4.0,2.0,3.3999999999999995,5.099999999999999
495,8.0,50.0,25.0,-2.1012500000000003,4.0,2.0,1.75,2.75
496,6.0,16.666666666666664,0.0,-1.5433333333333332,4.0,2.0,1.9999999999999998,2.166666666666666
497,10.0,60.0,20.0,-2.1670000000000003,2.0,2.0,2.5999999999999996,4.8999999999999995
498,10.0,30.000000000000004,10.0,-1.2510000000000001,1.0,1.0,4.6000000000000005,6.3
499,9.0,22.22222222222222,0.0,-1.1844444444444446,4.0,1.0,3.1111111111111107,4.888888888888888
500,6.0,33.33333333333333,0.0,-1.1233333333333333,5.0,2.0,2.8333333333333335,3.333333333333334
